path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\plastic\Plastic_504.jpg,plastic,trash,0.597658,True
data\external_test_realwaste\plastic\Plastic_505.jpg,plastic,trash,0.618862,False
data\external_test_realwaste\plastic\Plastic_506.jpg,plastic,cardboard,0.948864,False
data\external_test_realwaste\plastic\Plastic_509.jpg,plastic,trash,0.922153,False
data\external_test_realwaste\plastic\Plastic_510.jpg,plastic,trash,0.700978,False
data\external_test_realwaste\plastic\Plastic_511.jpg,plastic,trash,0.509954,True
data\external_test_realwaste\plastic\Plastic_512.jpg,plastic,cardboard,0.583752,True
data\external_test_realwaste\plastic\Plastic_515.jpg,plastic,trash,0.946495,False
data\external_test_realwaste\plastic\Plastic_516.jpg,plastic,trash,0.860664,False
data\external_test_realwaste\plastic\Plastic_518.jpg,plastic,cardboard,0.626553,False
data\external_test_realwaste\plastic\Plastic_519.jpg,plastic,cardboard,0.715231,False
data\external_test_realwaste\plastic\Plastic_52.jpg,plastic,metal,0.894998,False
data\external_test_realwaste\plastic\Plastic_521.jpg,plastic,cardboard,0.52391,True
data\external_test_realwaste\plastic\Plastic_523.jpg,plastic,trash,0.844521,False
data\external_test_realwaste\plastic\Plastic_524.jpg,plastic,cardboard,0.653679,False
data\external_test_realwaste\plastic\Plastic_526.jpg,plastic,trash,0.710808,False
data\external_test_realwaste\plastic\Plastic_527.jpg,plastic,trash,0.986705,False
data\external_test_realwaste\plastic\Plastic_529.jpg,plastic,trash,0.823075,False
data\external_test_realwaste\plastic\Plastic_53.jpg,plastic,trash,0.887893,False
data\external_test_realwaste\plastic\Plastic_531.jpg,plastic,cardboard,0.987658,False
data\external_test_realwaste\plastic\Plastic_533.jpg,plastic,cardboard,0.822119,False
data\external_test_realwaste\plastic\Plastic_534.jpg,plastic,trash,0.86913,False
data\external_test_realwaste\plastic\Plastic_535.jpg,plastic,trash,0.438157,True
data\external_test_realwaste\plastic\Plastic_536.jpg,plastic,cardboard,0.831711,False
data\external_test_realwaste\plastic\Plastic_54.jpg,plastic,trash,0.852914,False
data\external_test_realwaste\plastic\Plastic_541.jpg,plastic,cardboard,0.567949,True
data\external_test_realwaste\plastic\Plastic_542.jpg,plastic,trash,0.529907,True
data\external_test_realwaste\plastic\Plastic_543.jpg,plastic,cardboard,0.699047,False
data\external_test_realwaste\plastic\Plastic_544.jpg,plastic,cardboard,0.56388,True
data\external_test_realwaste\plastic\Plastic_545.jpg,plastic,cardboard,0.589283,True
data\external_test_realwaste\plastic\Plastic_546.jpg,plastic,trash,0.405945,True
data\external_test_realwaste\plastic\Plastic_547.jpg,plastic,paper,0.355866,True
data\external_test_realwaste\plastic\Plastic_548.jpg,plastic,trash,0.823293,False
data\external_test_realwaste\plastic\Plastic_549.jpg,plastic,trash,0.340259,True
data\external_test_realwaste\plastic\Plastic_55.jpg,plastic,trash,0.655672,False
data\external_test_realwaste\plastic\Plastic_551.jpg,plastic,trash,0.678046,False
data\external_test_realwaste\plastic\Plastic_552.jpg,plastic,cardboard,0.665419,False
data\external_test_realwaste\plastic\Plastic_554.jpg,plastic,trash,0.969861,False
data\external_test_realwaste\plastic\Plastic_558.jpg,plastic,trash,0.547518,True
data\external_test_realwaste\plastic\Plastic_559.jpg,plastic,cardboard,0.410712,True
data\external_test_realwaste\plastic\Plastic_56.jpg,plastic,trash,0.639919,False
data\external_test_realwaste\plastic\Plastic_560.jpg,plastic,cardboard,0.516138,True
data\external_test_realwaste\plastic\Plastic_562.jpg,plastic,cardboard,0.531448,True
data\external_test_realwaste\plastic\Plastic_563.jpg,plastic,cardboard,0.858451,False
data\external_test_realwaste\plastic\Plastic_564.jpg,plastic,cardboard,0.699031,False
data\external_test_realwaste\plastic\Plastic_566.jpg,plastic,trash,0.754207,False
data\external_test_realwaste\plastic\Plastic_569.jpg,plastic,cardboard,0.585814,True
data\external_test_realwaste\plastic\Plastic_57.jpg,plastic,cardboard,0.503993,True
data\external_test_realwaste\plastic\Plastic_570.jpg,plastic,cardboard,0.831972,False
data\external_test_realwaste\plastic\Plastic_572.jpg,plastic,cardboard,0.848297,False
data\external_test_realwaste\plastic\Plastic_574.jpg,plastic,cardboard,0.900381,False
data\external_test_realwaste\plastic\Plastic_576.jpg,plastic,trash,0.950801,False
data\external_test_realwaste\plastic\Plastic_577.jpg,plastic,trash,0.828763,False
data\external_test_realwaste\plastic\Plastic_578.jpg,plastic,trash,0.74227,False
data\external_test_realwaste\plastic\Plastic_579.jpg,plastic,trash,0.949979,False
data\external_test_realwaste\plastic\Plastic_58.jpg,plastic,trash,0.817477,False
data\external_test_realwaste\plastic\Plastic_580.jpg,plastic,trash,0.595201,True
data\external_test_realwaste\plastic\Plastic_581.jpg,plastic,trash,0.621982,False
data\external_test_realwaste\plastic\Plastic_582.jpg,plastic,trash,0.44429,True
data\external_test_realwaste\plastic\Plastic_583.jpg,plastic,trash,0.797185,False
data\external_test_realwaste\plastic\Plastic_585.jpg,plastic,metal,0.390939,True
data\external_test_realwaste\plastic\Plastic_586.jpg,plastic,cardboard,0.333868,True
data\external_test_realwaste\plastic\Plastic_587.jpg,plastic,trash,0.502126,True
data\external_test_realwaste\plastic\Plastic_588.jpg,plastic,cardboard,0.351148,True
data\external_test_realwaste\plastic\Plastic_589.jpg,plastic,trash,0.533521,True
data\external_test_realwaste\plastic\Plastic_59.jpg,plastic,metal,0.902672,False
data\external_test_realwaste\plastic\Plastic_591.jpg,plastic,trash,0.373278,True
data\external_test_realwaste\plastic\Plastic_592.jpg,plastic,cardboard,0.378346,True
data\external_test_realwaste\plastic\Plastic_594.jpg,plastic,paper,0.579831,True
data\external_test_realwaste\plastic\Plastic_595.jpg,plastic,metal,0.531016,True
data\external_test_realwaste\plastic\Plastic_6.jpg,plastic,trash,0.798989,False
data\external_test_realwaste\plastic\Plastic_60.jpg,plastic,trash,0.765395,False
data\external_test_realwaste\plastic\Plastic_600.jpg,plastic,trash,0.887306,False
data\external_test_realwaste\plastic\Plastic_603.jpg,plastic,trash,0.387082,True
data\external_test_realwaste\plastic\Plastic_605.jpg,plastic,cardboard,0.919163,False
data\external_test_realwaste\plastic\Plastic_606.jpg,plastic,cardboard,0.52587,True
data\external_test_realwaste\plastic\Plastic_609.jpg,plastic,trash,0.536825,True
data\external_test_realwaste\plastic\Plastic_61.jpg,plastic,cardboard,0.466717,True
data\external_test_realwaste\plastic\Plastic_610.jpg,plastic,trash,0.72322,False
data\external_test_realwaste\plastic\Plastic_611.jpg,plastic,trash,0.873999,False
data\external_test_realwaste\plastic\Plastic_612.jpg,plastic,cardboard,0.315687,True
data\external_test_realwaste\plastic\Plastic_615.jpg,plastic,cardboard,0.432577,True
data\external_test_realwaste\plastic\Plastic_617.jpg,plastic,trash,0.658005,False
data\external_test_realwaste\plastic\Plastic_618.jpg,plastic,cardboard,0.332187,True
data\external_test_realwaste\plastic\Plastic_619.jpg,plastic,cardboard,0.585287,True
data\external_test_realwaste\plastic\Plastic_62.jpg,plastic,trash,0.445722,True
data\external_test_realwaste\plastic\Plastic_620.jpg,plastic,trash,0.438826,True
data\external_test_realwaste\plastic\Plastic_621.jpg,plastic,cardboard,0.328644,True
data\external_test_realwaste\plastic\Plastic_622.jpg,plastic,trash,0.46219,True
data\external_test_realwaste\plastic\Plastic_623.jpg,plastic,trash,0.750573,False
data\external_test_realwaste\plastic\Plastic_624.jpg,plastic,cardboard,0.822265,False
data\external_test_realwaste\plastic\Plastic_625.jpg,plastic,cardboard,0.910063,False
data\external_test_realwaste\plastic\Plastic_626.jpg,plastic,cardboard,0.677196,False
data\external_test_realwaste\plastic\Plastic_627.jpg,plastic,cardboard,0.636561,False
data\external_test_realwaste\plastic\Plastic_628.jpg,plastic,trash,0.898396,False
data\external_test_realwaste\plastic\Plastic_629.jpg,plastic,trash,0.423678,True
data\external_test_realwaste\plastic\Plastic_63.jpg,plastic,cardboard,0.737131,False
data\external_test_realwaste\plastic\Plastic_630.jpg,plastic,trash,0.868193,False
data\external_test_realwaste\plastic\Plastic_632.jpg,plastic,trash,0.812751,False
data\external_test_realwaste\plastic\Plastic_633.jpg,plastic,metal,0.805864,False
data\external_test_realwaste\plastic\Plastic_634.jpg,plastic,trash,0.734589,False
data\external_test_realwaste\plastic\Plastic_635.jpg,plastic,trash,0.650263,False
data\external_test_realwaste\plastic\Plastic_636.jpg,plastic,trash,0.653522,False
data\external_test_realwaste\plastic\Plastic_638.jpg,plastic,cardboard,0.581687,True
data\external_test_realwaste\plastic\Plastic_639.jpg,plastic,cardboard,0.920835,False
data\external_test_realwaste\plastic\Plastic_64.jpg,plastic,metal,0.486493,True
data\external_test_realwaste\plastic\Plastic_640.jpg,plastic,cardboard,0.930265,False
data\external_test_realwaste\plastic\Plastic_643.jpg,plastic,cardboard,0.496984,True
data\external_test_realwaste\plastic\Plastic_644.jpg,plastic,cardboard,0.761599,False
data\external_test_realwaste\plastic\Plastic_645.jpg,plastic,metal,0.778416,False
data\external_test_realwaste\plastic\Plastic_646.jpg,plastic,trash,0.502838,True
data\external_test_realwaste\plastic\Plastic_647.jpg,plastic,cardboard,0.479384,True
data\external_test_realwaste\plastic\Plastic_648.jpg,plastic,cardboard,0.455614,True
data\external_test_realwaste\plastic\Plastic_649.jpg,plastic,cardboard,0.649054,False
data\external_test_realwaste\plastic\Plastic_65.jpg,plastic,cardboard,0.608455,False
data\external_test_realwaste\plastic\Plastic_650.jpg,plastic,cardboard,0.595577,True
data\external_test_realwaste\plastic\Plastic_651.jpg,plastic,cardboard,0.829632,False
data\external_test_realwaste\plastic\Plastic_652.jpg,plastic,trash,0.552029,True
data\external_test_realwaste\plastic\Plastic_653.jpg,plastic,metal,0.651247,False
data\external_test_realwaste\plastic\Plastic_655.jpg,plastic,cardboard,0.66456,False
data\external_test_realwaste\plastic\Plastic_656.jpg,plastic,metal,0.890166,False
data\external_test_realwaste\plastic\Plastic_657.jpg,plastic,cardboard,0.54767,True
data\external_test_realwaste\plastic\Plastic_658.jpg,plastic,cardboard,0.654661,False
data\external_test_realwaste\plastic\Plastic_659.jpg,plastic,trash,0.492428,True
data\external_test_realwaste\plastic\Plastic_66.jpg,plastic,trash,0.996417,False
data\external_test_realwaste\plastic\Plastic_660.jpg,plastic,trash,0.710197,False
data\external_test_realwaste\plastic\Plastic_661.jpg,plastic,glass,0.697109,False
data\external_test_realwaste\plastic\Plastic_662.jpg,plastic,cardboard,0.760124,False
data\external_test_realwaste\plastic\Plastic_664.jpg,plastic,trash,0.588053,True
data\external_test_realwaste\plastic\Plastic_665.jpg,plastic,metal,0.531281,True
data\external_test_realwaste\plastic\Plastic_666.jpg,plastic,trash,0.651984,False
data\external_test_realwaste\plastic\Plastic_667.jpg,plastic,trash,0.478055,True
data\external_test_realwaste\plastic\Plastic_669.jpg,plastic,glass,0.39461,True
data\external_test_realwaste\plastic\Plastic_67.jpg,plastic,trash,0.872206,False
data\external_test_realwaste\plastic\Plastic_670.jpg,plastic,trash,0.491803,True
data\external_test_realwaste\plastic\Plastic_671.jpg,plastic,trash,0.53217,True
data\external_test_realwaste\plastic\Plastic_672.jpg,plastic,trash,0.890717,False
data\external_test_realwaste\plastic\Plastic_673.jpg,plastic,cardboard,0.712649,False
data\external_test_realwaste\plastic\Plastic_674.jpg,plastic,trash,0.546455,True
data\external_test_realwaste\plastic\Plastic_675.jpg,plastic,trash,0.442918,True
data\external_test_realwaste\plastic\Plastic_676.jpg,plastic,cardboard,0.626229,False
data\external_test_realwaste\plastic\Plastic_677.jpg,plastic,cardboard,0.83542,False
data\external_test_realwaste\plastic\Plastic_678.jpg,plastic,trash,0.552232,True
data\external_test_realwaste\plastic\Plastic_679.jpg,plastic,cardboard,0.366496,True
data\external_test_realwaste\plastic\Plastic_68.jpg,plastic,paper,0.485493,True
data\external_test_realwaste\plastic\Plastic_680.jpg,plastic,cardboard,0.624804,False
data\external_test_realwaste\plastic\Plastic_681.jpg,plastic,cardboard,0.637644,False
data\external_test_realwaste\plastic\Plastic_682.jpg,plastic,cardboard,0.886797,False
data\external_test_realwaste\plastic\Plastic_683.jpg,plastic,cardboard,0.903561,False
data\external_test_realwaste\plastic\Plastic_684.jpg,plastic,cardboard,0.851683,False
data\external_test_realwaste\plastic\Plastic_685.jpg,plastic,trash,0.663244,False
data\external_test_realwaste\plastic\Plastic_686.jpg,plastic,cardboard,0.874419,False
data\external_test_realwaste\plastic\Plastic_687.jpg,plastic,cardboard,0.51847,True
data\external_test_realwaste\plastic\Plastic_688.jpg,plastic,cardboard,0.54874,True
data\external_test_realwaste\plastic\Plastic_689.jpg,plastic,trash,0.363485,True
data\external_test_realwaste\plastic\Plastic_69.jpg,plastic,trash,0.838503,False
data\external_test_realwaste\plastic\Plastic_690.jpg,plastic,trash,0.720533,False
data\external_test_realwaste\plastic\Plastic_691.jpg,plastic,cardboard,0.834309,False
data\external_test_realwaste\plastic\Plastic_692.jpg,plastic,cardboard,0.728115,False
data\external_test_realwaste\plastic\Plastic_693.jpg,plastic,cardboard,0.628189,False
data\external_test_realwaste\plastic\Plastic_694.jpg,plastic,cardboard,0.848958,False
data\external_test_realwaste\plastic\Plastic_695.jpg,plastic,cardboard,0.889878,False
data\external_test_realwaste\plastic\Plastic_696.jpg,plastic,trash,0.507665,True
data\external_test_realwaste\plastic\Plastic_697.jpg,plastic,cardboard,0.817656,False
data\external_test_realwaste\plastic\Plastic_698.jpg,plastic,cardboard,0.638211,False
data\external_test_realwaste\plastic\Plastic_699.jpg,plastic,trash,0.761181,False
data\external_test_realwaste\plastic\Plastic_7.jpg,plastic,trash,0.496676,True
data\external_test_realwaste\plastic\Plastic_70.jpg,plastic,trash,0.958834,False
data\external_test_realwaste\plastic\Plastic_700.jpg,plastic,trash,0.934585,False
data\external_test_realwaste\plastic\Plastic_701.jpg,plastic,metal,0.351562,True
data\external_test_realwaste\plastic\Plastic_702.jpg,plastic,cardboard,0.845016,False
data\external_test_realwaste\plastic\Plastic_703.jpg,plastic,trash,0.730451,False
data\external_test_realwaste\plastic\Plastic_704.jpg,plastic,cardboard,0.705749,False
data\external_test_realwaste\plastic\Plastic_705.jpg,plastic,trash,0.682035,False
data\external_test_realwaste\plastic\Plastic_706.jpg,plastic,cardboard,0.587903,True
data\external_test_realwaste\plastic\Plastic_707.jpg,plastic,cardboard,0.909616,False
data\external_test_realwaste\plastic\Plastic_709.jpg,plastic,metal,0.284641,True
data\external_test_realwaste\plastic\Plastic_71.jpg,plastic,paper,0.430096,True
data\external_test_realwaste\plastic\Plastic_710.jpg,plastic,cardboard,0.607183,False
data\external_test_realwaste\plastic\Plastic_711.jpg,plastic,metal,0.673291,False
data\external_test_realwaste\plastic\Plastic_712.jpg,plastic,glass,0.459408,True
data\external_test_realwaste\plastic\Plastic_713.jpg,plastic,metal,0.592881,True
data\external_test_realwaste\plastic\Plastic_714.jpg,plastic,metal,0.732741,False
data\external_test_realwaste\plastic\Plastic_715.jpg,plastic,trash,0.432494,True
data\external_test_realwaste\plastic\Plastic_716.jpg,plastic,trash,0.453506,True
data\external_test_realwaste\plastic\Plastic_718.jpg,plastic,metal,0.384023,True
data\external_test_realwaste\plastic\Plastic_719.jpg,plastic,metal,0.41484,True
data\external_test_realwaste\plastic\Plastic_72.jpg,plastic,trash,0.419356,True
data\external_test_realwaste\plastic\Plastic_721.jpg,plastic,cardboard,0.826926,False
data\external_test_realwaste\plastic\Plastic_722.jpg,plastic,cardboard,0.977495,False
data\external_test_realwaste\plastic\Plastic_723.jpg,plastic,trash,0.961486,False
data\external_test_realwaste\plastic\Plastic_724.jpg,plastic,trash,0.724606,False
data\external_test_realwaste\plastic\Plastic_725.jpg,plastic,metal,0.357073,True
data\external_test_realwaste\plastic\Plastic_726.jpg,plastic,trash,0.714808,False
data\external_test_realwaste\plastic\Plastic_727.jpg,plastic,cardboard,0.811669,False
data\external_test_realwaste\plastic\Plastic_728.jpg,plastic,cardboard,0.481498,True
data\external_test_realwaste\plastic\Plastic_729.jpg,plastic,cardboard,0.982295,False
data\external_test_realwaste\plastic\Plastic_73.jpg,plastic,trash,0.923881,False
data\external_test_realwaste\plastic\Plastic_730.jpg,plastic,cardboard,0.979975,False
data\external_test_realwaste\plastic\Plastic_731.jpg,plastic,cardboard,0.959028,False
data\external_test_realwaste\plastic\Plastic_732.jpg,plastic,cardboard,0.534687,True
data\external_test_realwaste\plastic\Plastic_733.jpg,plastic,cardboard,0.713957,False
data\external_test_realwaste\plastic\Plastic_734.jpg,plastic,trash,0.89988,False
data\external_test_realwaste\plastic\Plastic_735.jpg,plastic,cardboard,0.640938,False
data\external_test_realwaste\plastic\Plastic_736.jpg,plastic,cardboard,0.506992,True
data\external_test_realwaste\plastic\Plastic_737.jpg,plastic,cardboard,0.840759,False
data\external_test_realwaste\plastic\Plastic_738.jpg,plastic,cardboard,0.956342,False
data\external_test_realwaste\plastic\Plastic_739.jpg,plastic,cardboard,0.993746,False
data\external_test_realwaste\plastic\Plastic_74.jpg,plastic,trash,0.91071,False
data\external_test_realwaste\plastic\Plastic_740.jpg,plastic,cardboard,0.914568,False
data\external_test_realwaste\plastic\Plastic_741.jpg,plastic,cardboard,0.909635,False
data\external_test_realwaste\plastic\Plastic_742.jpg,plastic,trash,0.718997,False
data\external_test_realwaste\plastic\Plastic_743.jpg,plastic,cardboard,0.932462,False
data\external_test_realwaste\plastic\Plastic_744.jpg,plastic,cardboard,0.75537,False
data\external_test_realwaste\plastic\Plastic_745.jpg,plastic,cardboard,0.50104,True
data\external_test_realwaste\plastic\Plastic_746.jpg,plastic,cardboard,0.523148,True
data\external_test_realwaste\plastic\Plastic_747.jpg,plastic,cardboard,0.992086,False
data\external_test_realwaste\plastic\Plastic_748.jpg,plastic,cardboard,0.996777,False
data\external_test_realwaste\plastic\Plastic_749.jpg,plastic,cardboard,0.991769,False
data\external_test_realwaste\plastic\Plastic_75.jpg,plastic,trash,0.762821,False
data\external_test_realwaste\plastic\Plastic_750.jpg,plastic,cardboard,0.997332,False
data\external_test_realwaste\plastic\Plastic_751.jpg,plastic,cardboard,0.991915,False
data\external_test_realwaste\plastic\Plastic_752.jpg,plastic,cardboard,0.983625,False
data\external_test_realwaste\plastic\Plastic_753.jpg,plastic,cardboard,0.711794,False
data\external_test_realwaste\plastic\Plastic_754.jpg,plastic,trash,0.331739,True
data\external_test_realwaste\plastic\Plastic_755.jpg,plastic,trash,0.660868,False
data\external_test_realwaste\plastic\Plastic_756.jpg,plastic,trash,0.861927,False
data\external_test_realwaste\plastic\Plastic_757.jpg,plastic,trash,0.765986,False
data\external_test_realwaste\plastic\Plastic_758.jpg,plastic,trash,0.604173,False
data\external_test_realwaste\plastic\Plastic_759.jpg,plastic,trash,0.693904,False
data\external_test_realwaste\plastic\Plastic_76.jpg,plastic,trash,0.945816,False
data\external_test_realwaste\plastic\Plastic_760.jpg,plastic,trash,0.98888,False
data\external_test_realwaste\plastic\Plastic_761.jpg,plastic,trash,0.569891,True
data\external_test_realwaste\plastic\Plastic_762.jpg,plastic,metal,0.958961,False
data\external_test_realwaste\plastic\Plastic_763.jpg,plastic,metal,0.502865,True
data\external_test_realwaste\plastic\Plastic_764.jpg,plastic,paper,0.930723,False
data\external_test_realwaste\plastic\Plastic_765.jpg,plastic,trash,0.765762,False
data\external_test_realwaste\plastic\Plastic_766.jpg,plastic,trash,0.691859,False
data\external_test_realwaste\plastic\Plastic_767.jpg,plastic,trash,0.85319,False
data\external_test_realwaste\plastic\Plastic_768.jpg,plastic,metal,0.943898,False
data\external_test_realwaste\plastic\Plastic_769.jpg,plastic,paper,0.997233,False
data\external_test_realwaste\plastic\Plastic_77.jpg,plastic,trash,0.906601,False
data\external_test_realwaste\plastic\Plastic_770.jpg,plastic,paper,0.64583,False
data\external_test_realwaste\plastic\Plastic_771.jpg,plastic,trash,0.61663,False
data\external_test_realwaste\plastic\Plastic_773.jpg,plastic,paper,0.963953,False
data\external_test_realwaste\plastic\Plastic_774.jpg,plastic,trash,0.562184,True
data\external_test_realwaste\plastic\Plastic_775.jpg,plastic,trash,0.60546,False
data\external_test_realwaste\plastic\Plastic_776.jpg,plastic,cardboard,0.725475,False
data\external_test_realwaste\plastic\Plastic_777.jpg,plastic,trash,0.314348,True
data\external_test_realwaste\plastic\Plastic_778.jpg,plastic,cardboard,0.930426,False
data\external_test_realwaste\plastic\Plastic_779.jpg,plastic,trash,0.867154,False
data\external_test_realwaste\plastic\Plastic_78.jpg,plastic,trash,0.863583,False
data\external_test_realwaste\plastic\Plastic_780.jpg,plastic,cardboard,0.971225,False
data\external_test_realwaste\plastic\Plastic_781.jpg,plastic,cardboard,0.930448,False
data\external_test_realwaste\plastic\Plastic_783.jpg,plastic,trash,0.959957,False
data\external_test_realwaste\plastic\Plastic_784.jpg,plastic,cardboard,0.71985,False
data\external_test_realwaste\plastic\Plastic_786.jpg,plastic,cardboard,0.716998,False
data\external_test_realwaste\plastic\Plastic_79.jpg,plastic,cardboard,0.881562,False
data\external_test_realwaste\plastic\Plastic_790.jpg,plastic,glass,0.463202,True
data\external_test_realwaste\plastic\Plastic_791.jpg,plastic,trash,0.860011,False
data\external_test_realwaste\plastic\Plastic_792.jpg,plastic,trash,0.956525,False
data\external_test_realwaste\plastic\Plastic_793.jpg,plastic,trash,0.477541,True
data\external_test_realwaste\plastic\Plastic_794.jpg,plastic,trash,0.512241,True
data\external_test_realwaste\plastic\Plastic_795.jpg,plastic,trash,0.902468,False
data\external_test_realwaste\plastic\Plastic_798.jpg,plastic,cardboard,0.475238,True
data\external_test_realwaste\plastic\Plastic_8.jpg,plastic,trash,0.450471,True
data\external_test_realwaste\plastic\Plastic_801.jpg,plastic,glass,0.540983,True
data\external_test_realwaste\plastic\Plastic_804.jpg,plastic,trash,0.919067,False
data\external_test_realwaste\plastic\Plastic_805.jpg,plastic,trash,0.591931,True
data\external_test_realwaste\plastic\Plastic_806.jpg,plastic,trash,0.889661,False
data\external_test_realwaste\plastic\Plastic_808.jpg,plastic,cardboard,0.72255,False
data\external_test_realwaste\plastic\Plastic_809.jpg,plastic,trash,0.689428,False
data\external_test_realwaste\plastic\Plastic_81.jpg,plastic,trash,0.797571,False
data\external_test_realwaste\plastic\Plastic_810.jpg,plastic,trash,0.495159,True
data\external_test_realwaste\plastic\Plastic_812.jpg,plastic,trash,0.646041,False
data\external_test_realwaste\plastic\Plastic_815.jpg,plastic,trash,0.448378,True
data\external_test_realwaste\plastic\Plastic_816.jpg,plastic,trash,0.328855,True
data\external_test_realwaste\plastic\Plastic_82.jpg,plastic,cardboard,0.837493,False
data\external_test_realwaste\plastic\Plastic_822.jpg,plastic,trash,0.87816,False
data\external_test_realwaste\plastic\Plastic_823.jpg,plastic,trash,0.92372,False
data\external_test_realwaste\plastic\Plastic_825.jpg,plastic,trash,0.98268,False
data\external_test_realwaste\plastic\Plastic_827.jpg,plastic,metal,0.437667,True
data\external_test_realwaste\plastic\Plastic_828.jpg,plastic,trash,0.930986,False
data\external_test_realwaste\plastic\Plastic_829.jpg,plastic,cardboard,0.56337,True
data\external_test_realwaste\plastic\Plastic_83.jpg,plastic,paper,0.465346,True
data\external_test_realwaste\plastic\Plastic_830.jpg,plastic,trash,0.962455,False
data\external_test_realwaste\plastic\Plastic_834.jpg,plastic,trash,0.442855,True
data\external_test_realwaste\plastic\Plastic_836.jpg,plastic,metal,0.57313,True
data\external_test_realwaste\plastic\Plastic_837.jpg,plastic,trash,0.746582,False
data\external_test_realwaste\plastic\Plastic_838.jpg,plastic,trash,0.563742,True
data\external_test_realwaste\plastic\Plastic_839.jpg,plastic,trash,0.921106,False
data\external_test_realwaste\plastic\Plastic_84.jpg,plastic,metal,0.973425,False
data\external_test_realwaste\plastic\Plastic_840.jpg,plastic,trash,0.847955,False
data\external_test_realwaste\plastic\Plastic_842.jpg,plastic,trash,0.987374,False
data\external_test_realwaste\plastic\Plastic_843.jpg,plastic,trash,0.9546,False
data\external_test_realwaste\plastic\Plastic_844.jpg,plastic,trash,0.989049,False
data\external_test_realwaste\plastic\Plastic_845.jpg,plastic,trash,0.492474,True
data\external_test_realwaste\plastic\Plastic_846.jpg,plastic,trash,0.943814,False
data\external_test_realwaste\plastic\Plastic_848.jpg,plastic,metal,0.479482,True
data\external_test_realwaste\plastic\Plastic_849.jpg,plastic,trash,0.544565,True
data\external_test_realwaste\plastic\Plastic_85.jpg,plastic,cardboard,0.968394,False
data\external_test_realwaste\plastic\Plastic_851.jpg,plastic,trash,0.89041,False
data\external_test_realwaste\plastic\Plastic_853.jpg,plastic,trash,0.300865,True
data\external_test_realwaste\plastic\Plastic_854.jpg,plastic,trash,0.512994,True
data\external_test_realwaste\plastic\Plastic_856.jpg,plastic,trash,0.568771,True
data\external_test_realwaste\plastic\Plastic_857.jpg,plastic,trash,0.902045,False
data\external_test_realwaste\plastic\Plastic_859.jpg,plastic,trash,0.713535,False
data\external_test_realwaste\plastic\Plastic_86.jpg,plastic,trash,0.708406,False
data\external_test_realwaste\plastic\Plastic_860.jpg,plastic,trash,0.708318,False
data\external_test_realwaste\plastic\Plastic_861.jpg,plastic,glass,0.48287,True
data\external_test_realwaste\plastic\Plastic_865.jpg,plastic,trash,0.421216,True
data\external_test_realwaste\plastic\Plastic_866.jpg,plastic,paper,0.553922,True
data\external_test_realwaste\plastic\Plastic_867.jpg,plastic,trash,0.599477,True
data\external_test_realwaste\plastic\Plastic_868.jpg,plastic,trash,0.955306,False
data\external_test_realwaste\plastic\Plastic_869.jpg,plastic,trash,0.902446,False
data\external_test_realwaste\plastic\Plastic_87.jpg,plastic,paper,0.959789,False
data\external_test_realwaste\plastic\Plastic_874.jpg,plastic,trash,0.761605,False
data\external_test_realwaste\plastic\Plastic_876.jpg,plastic,trash,0.857237,False
data\external_test_realwaste\plastic\Plastic_877.jpg,plastic,metal,0.381729,True
data\external_test_realwaste\plastic\Plastic_878.jpg,plastic,trash,0.968162,False
data\external_test_realwaste\plastic\Plastic_879.jpg,plastic,metal,0.475545,True
data\external_test_realwaste\plastic\Plastic_88.jpg,plastic,trash,0.908691,False
data\external_test_realwaste\plastic\Plastic_880.jpg,plastic,trash,0.679504,False
data\external_test_realwaste\plastic\Plastic_881.jpg,plastic,trash,0.741,False
data\external_test_realwaste\plastic\Plastic_883.jpg,plastic,trash,0.689367,False
data\external_test_realwaste\plastic\Plastic_884.jpg,plastic,trash,0.818185,False
data\external_test_realwaste\plastic\Plastic_885.jpg,plastic,trash,0.887804,False
data\external_test_realwaste\plastic\Plastic_887.jpg,plastic,trash,0.955756,False
data\external_test_realwaste\plastic\Plastic_888.jpg,plastic,trash,0.939058,False
data\external_test_realwaste\plastic\Plastic_889.jpg,plastic,trash,0.514008,True
data\external_test_realwaste\plastic\Plastic_89.jpg,plastic,cardboard,0.953963,False
data\external_test_realwaste\plastic\Plastic_890.jpg,plastic,trash,0.706786,False
data\external_test_realwaste\plastic\Plastic_892.jpg,plastic,trash,0.617302,False
data\external_test_realwaste\plastic\Plastic_893.jpg,plastic,trash,0.81122,False
data\external_test_realwaste\plastic\Plastic_894.jpg,plastic,trash,0.596712,True
data\external_test_realwaste\plastic\Plastic_895.jpg,plastic,trash,0.664634,False
data\external_test_realwaste\plastic\Plastic_896.jpg,plastic,trash,0.92719,False
data\external_test_realwaste\plastic\Plastic_898.jpg,plastic,trash,0.57311,True
data\external_test_realwaste\plastic\Plastic_899.jpg,plastic,trash,0.748317,False
data\external_test_realwaste\plastic\Plastic_9.jpg,plastic,trash,0.436413,True
data\external_test_realwaste\plastic\Plastic_90.jpg,plastic,trash,0.511988,True
data\external_test_realwaste\plastic\Plastic_901.jpg,plastic,trash,0.86519,False
data\external_test_realwaste\plastic\Plastic_904.jpg,plastic,trash,0.725188,False
