path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\metal\Metal_633.jpg,metal,trash,0.99734,False
data\external_test_realwaste\metal\Metal_635.jpg,metal,trash,0.980887,False
data\external_test_realwaste\metal\Metal_636.jpg,metal,trash,0.997538,False
data\external_test_realwaste\metal\Metal_637.jpg,metal,trash,0.856196,False
data\external_test_realwaste\metal\Metal_639.jpg,metal,trash,0.967562,False
data\external_test_realwaste\metal\Metal_64.jpg,metal,trash,0.709657,False
data\external_test_realwaste\metal\Metal_640.jpg,metal,trash,0.635134,False
data\external_test_realwaste\metal\Metal_643.jpg,metal,trash,0.479458,True
data\external_test_realwaste\metal\Metal_644.jpg,metal,plastic,0.427387,True
data\external_test_realwaste\metal\Metal_645.jpg,metal,trash,0.476677,True
data\external_test_realwaste\metal\Metal_649.jpg,metal,trash,0.965533,False
data\external_test_realwaste\metal\Metal_653.jpg,metal,cardboard,0.959631,False
data\external_test_realwaste\metal\Metal_657.jpg,metal,trash,0.580315,True
data\external_test_realwaste\metal\Metal_659.jpg,metal,trash,0.972401,False
data\external_test_realwaste\metal\Metal_660.jpg,metal,trash,0.745389,False
data\external_test_realwaste\metal\Metal_662.jpg,metal,plastic,0.890663,False
data\external_test_realwaste\metal\Metal_663.jpg,metal,trash,0.70714,False
data\external_test_realwaste\metal\Metal_664.jpg,metal,trash,0.969704,False
data\external_test_realwaste\metal\Metal_665.jpg,metal,trash,0.873661,False
data\external_test_realwaste\metal\Metal_666.jpg,metal,trash,0.882919,False
data\external_test_realwaste\metal\Metal_668.jpg,metal,trash,0.53313,True
data\external_test_realwaste\metal\Metal_669.jpg,metal,trash,0.84082,False
data\external_test_realwaste\metal\Metal_67.jpg,metal,glass,0.723714,False
data\external_test_realwaste\metal\Metal_670.jpg,metal,cardboard,0.99728,False
data\external_test_realwaste\metal\Metal_672.jpg,metal,trash,0.776835,False
data\external_test_realwaste\metal\Metal_673.jpg,metal,trash,0.862521,False
data\external_test_realwaste\metal\Metal_677.jpg,metal,plastic,0.797408,False
data\external_test_realwaste\metal\Metal_678.jpg,metal,plastic,0.740745,False
data\external_test_realwaste\metal\Metal_680.jpg,metal,trash,0.980629,False
data\external_test_realwaste\metal\Metal_681.jpg,metal,trash,0.486199,True
data\external_test_realwaste\metal\Metal_683.jpg,metal,plastic,0.519072,True
data\external_test_realwaste\metal\Metal_684.jpg,metal,trash,0.860944,False
data\external_test_realwaste\metal\Metal_685.jpg,metal,trash,0.67118,False
data\external_test_realwaste\metal\Metal_689.jpg,metal,plastic,0.861311,False
data\external_test_realwaste\metal\Metal_691.jpg,metal,glass,0.960146,False
data\external_test_realwaste\metal\Metal_702.jpg,metal,glass,0.732648,False
data\external_test_realwaste\metal\Metal_705.jpg,metal,trash,0.529458,True
data\external_test_realwaste\metal\Metal_708.jpg,metal,trash,0.99404,False
data\external_test_realwaste\metal\Metal_71.jpg,metal,plastic,0.874728,False
data\external_test_realwaste\metal\Metal_710.jpg,metal,glass,0.88537,False
data\external_test_realwaste\metal\Metal_711.jpg,metal,glass,0.951414,False
data\external_test_realwaste\metal\Metal_713.jpg,metal,glass,0.981508,False
data\external_test_realwaste\metal\Metal_714.jpg,metal,plastic,0.620753,False
data\external_test_realwaste\metal\Metal_715.jpg,metal,trash,0.895872,False
data\external_test_realwaste\metal\Metal_717.jpg,metal,glass,0.887288,False
data\external_test_realwaste\metal\Metal_720.jpg,metal,plastic,0.79398,False
data\external_test_realwaste\metal\Metal_721.jpg,metal,plastic,0.757976,False
data\external_test_realwaste\metal\Metal_723.jpg,metal,trash,0.846115,False
data\external_test_realwaste\metal\Metal_726.jpg,metal,plastic,0.600269,False
data\external_test_realwaste\metal\Metal_727.jpg,metal,trash,0.616369,False
data\external_test_realwaste\metal\Metal_729.jpg,metal,trash,0.923993,False
data\external_test_realwaste\metal\Metal_731.jpg,metal,plastic,0.894217,False
data\external_test_realwaste\metal\Metal_732.jpg,metal,trash,0.571207,True
data\external_test_realwaste\metal\Metal_733.jpg,metal,plastic,0.748363,False
data\external_test_realwaste\metal\Metal_734.jpg,metal,trash,0.795437,False
data\external_test_realwaste\metal\Metal_736.jpg,metal,trash,0.485413,True
data\external_test_realwaste\metal\Metal_737.jpg,metal,glass,0.847919,False
data\external_test_realwaste\metal\Metal_74.jpg,metal,plastic,0.828015,False
data\external_test_realwaste\metal\Metal_740.jpg,metal,trash,0.920011,False
data\external_test_realwaste\metal\Metal_746.jpg,metal,plastic,0.833683,False
data\external_test_realwaste\metal\Metal_747.jpg,metal,glass,0.583188,True
data\external_test_realwaste\metal\Metal_748.jpg,metal,trash,0.402524,True
data\external_test_realwaste\metal\Metal_749.jpg,metal,trash,0.592312,True
data\external_test_realwaste\metal\Metal_751.jpg,metal,trash,0.998246,False
data\external_test_realwaste\metal\Metal_752.jpg,metal,trash,0.998754,False
data\external_test_realwaste\metal\Metal_753.jpg,metal,trash,0.990933,False
data\external_test_realwaste\metal\Metal_754.jpg,metal,trash,0.985642,False
data\external_test_realwaste\metal\Metal_755.jpg,metal,trash,0.913185,False
data\external_test_realwaste\metal\Metal_757.jpg,metal,plastic,0.698675,False
data\external_test_realwaste\metal\Metal_760.jpg,metal,plastic,0.557511,True
data\external_test_realwaste\metal\Metal_761.jpg,metal,plastic,0.896555,False
data\external_test_realwaste\metal\Metal_762.jpg,metal,glass,0.453756,True
data\external_test_realwaste\metal\Metal_776.jpg,metal,trash,0.665358,False
data\external_test_realwaste\metal\Metal_780.jpg,metal,trash,0.988431,False
data\external_test_realwaste\metal\Metal_781.jpg,metal,trash,0.86743,False
data\external_test_realwaste\metal\Metal_783.jpg,metal,trash,0.979351,False
data\external_test_realwaste\metal\Metal_785.jpg,metal,plastic,0.361704,True
data\external_test_realwaste\metal\Metal_787.jpg,metal,plastic,0.995085,False
data\external_test_realwaste\metal\Metal_82.jpg,metal,paper,0.393575,True
data\external_test_realwaste\metal\Metal_87.jpg,metal,trash,0.740924,False
data\external_test_realwaste\metal\Metal_90.jpg,metal,trash,0.771507,False
data\external_test_realwaste\metal\Metal_91.jpg,metal,trash,0.714637,False
data\external_test_realwaste\metal\Metal_93.jpg,metal,glass,0.540935,True
data\external_test_realwaste\metal\Metal_94.jpg,metal,glass,0.749183,False
data\external_test_realwaste\paper\Paper_1.jpg,paper,plastic,0.39789,True
data\external_test_realwaste\paper\Paper_100.jpg,paper,trash,0.996808,False
data\external_test_realwaste\paper\Paper_102.jpg,paper,trash,0.995929,False
data\external_test_realwaste\paper\Paper_103.jpg,paper,trash,0.809353,False
data\external_test_realwaste\paper\Paper_105.jpg,paper,trash,0.521079,True
data\external_test_realwaste\paper\Paper_106.jpg,paper,trash,0.913359,False
data\external_test_realwaste\paper\Paper_108.jpg,paper,trash,0.887286,False
data\external_test_realwaste\paper\Paper_109.jpg,paper,metal,0.694942,False
data\external_test_realwaste\paper\Paper_11.jpg,paper,trash,0.949121,False
data\external_test_realwaste\paper\Paper_111.jpg,paper,trash,0.877346,False
data\external_test_realwaste\paper\Paper_112.jpg,paper,trash,0.904394,False
data\external_test_realwaste\paper\Paper_120.jpg,paper,trash,0.844514,False
data\external_test_realwaste\paper\Paper_122.jpg,paper,trash,0.99594,False
data\external_test_realwaste\paper\Paper_123.jpg,paper,trash,0.844132,False
data\external_test_realwaste\paper\Paper_125.jpg,paper,trash,0.757855,False
data\external_test_realwaste\paper\Paper_127.jpg,paper,trash,0.991501,False
data\external_test_realwaste\paper\Paper_128.jpg,paper,trash,0.999978,False
data\external_test_realwaste\paper\Paper_130.jpg,paper,trash,0.875465,False
data\external_test_realwaste\paper\Paper_132.jpg,paper,trash,0.985123,False
data\external_test_realwaste\paper\Paper_133.jpg,paper,trash,0.932677,False
data\external_test_realwaste\paper\Paper_136.jpg,paper,trash,0.758948,False
data\external_test_realwaste\paper\Paper_138.jpg,paper,trash,0.559741,True
data\external_test_realwaste\paper\Paper_139.jpg,paper,trash,0.996854,False
data\external_test_realwaste\paper\Paper_14.jpg,paper,trash,0.957861,False
data\external_test_realwaste\paper\Paper_140.jpg,paper,trash,0.92028,False
data\external_test_realwaste\paper\Paper_141.jpg,paper,trash,0.972486,False
data\external_test_realwaste\paper\Paper_142.jpg,paper,trash,0.894431,False
data\external_test_realwaste\paper\Paper_143.jpg,paper,trash,0.378423,True
data\external_test_realwaste\paper\Paper_144.jpg,paper,trash,0.968336,False
data\external_test_realwaste\paper\Paper_145.jpg,paper,trash,0.984709,False
data\external_test_realwaste\paper\Paper_147.jpg,paper,plastic,0.371652,True
data\external_test_realwaste\paper\Paper_149.jpg,paper,trash,0.420601,True
data\external_test_realwaste\paper\Paper_150.jpg,paper,plastic,0.497835,True
data\external_test_realwaste\paper\Paper_151.jpg,paper,plastic,0.592693,True
data\external_test_realwaste\paper\Paper_152.jpg,paper,plastic,0.757987,False
data\external_test_realwaste\paper\Paper_153.jpg,paper,trash,0.990646,False
data\external_test_realwaste\paper\Paper_154.jpg,paper,trash,0.999737,False
data\external_test_realwaste\paper\Paper_155.jpg,paper,trash,0.854381,False
data\external_test_realwaste\paper\Paper_156.jpg,paper,trash,0.995961,False
data\external_test_realwaste\paper\Paper_158.jpg,paper,trash,0.987147,False
data\external_test_realwaste\paper\Paper_159.jpg,paper,plastic,0.825869,False
data\external_test_realwaste\paper\Paper_16.jpg,paper,metal,0.354953,True
data\external_test_realwaste\paper\Paper_160.jpg,paper,plastic,0.596044,True
data\external_test_realwaste\paper\Paper_161.jpg,paper,trash,0.918441,False
data\external_test_realwaste\paper\Paper_162.jpg,paper,trash,0.936436,False
data\external_test_realwaste\paper\Paper_163.jpg,paper,trash,0.689251,False
data\external_test_realwaste\paper\Paper_165.jpg,paper,trash,0.841356,False
data\external_test_realwaste\paper\Paper_166.jpg,paper,trash,0.95079,False
data\external_test_realwaste\paper\Paper_167.jpg,paper,trash,0.993907,False
data\external_test_realwaste\paper\Paper_169.jpg,paper,trash,0.731188,False
data\external_test_realwaste\paper\Paper_17.jpg,paper,metal,0.769699,False
data\external_test_realwaste\paper\Paper_170.jpg,paper,plastic,0.814389,False
data\external_test_realwaste\paper\Paper_171.jpg,paper,plastic,0.598213,True
data\external_test_realwaste\paper\Paper_172.jpg,paper,trash,0.892981,False
data\external_test_realwaste\paper\Paper_173.jpg,paper,trash,0.85099,False
data\external_test_realwaste\paper\Paper_175.jpg,paper,trash,0.994091,False
data\external_test_realwaste\paper\Paper_176.jpg,paper,trash,0.648478,False
data\external_test_realwaste\paper\Paper_178.jpg,paper,trash,0.995588,False
data\external_test_realwaste\paper\Paper_179.jpg,paper,trash,0.978699,False
data\external_test_realwaste\paper\Paper_180.jpg,paper,plastic,0.483776,True
data\external_test_realwaste\paper\Paper_181.jpg,paper,trash,0.816202,False
data\external_test_realwaste\paper\Paper_183.jpg,paper,trash,0.92861,False
data\external_test_realwaste\paper\Paper_184.jpg,paper,plastic,0.747698,False
data\external_test_realwaste\paper\Paper_185.jpg,paper,trash,0.991172,False
data\external_test_realwaste\paper\Paper_187.jpg,paper,trash,0.974186,False
data\external_test_realwaste\paper\Paper_188.jpg,paper,trash,0.977523,False
data\external_test_realwaste\paper\Paper_189.jpg,paper,plastic,0.65695,False
data\external_test_realwaste\paper\Paper_190.jpg,paper,trash,0.775833,False
data\external_test_realwaste\paper\Paper_192.jpg,paper,plastic,0.69555,False
data\external_test_realwaste\paper\Paper_193.jpg,paper,trash,0.997053,False
data\external_test_realwaste\paper\Paper_194.jpg,paper,trash,0.625693,False
data\external_test_realwaste\paper\Paper_195.jpg,paper,trash,0.988289,False
data\external_test_realwaste\paper\Paper_196.jpg,paper,trash,0.987215,False
data\external_test_realwaste\paper\Paper_197.jpg,paper,trash,0.698567,False
data\external_test_realwaste\paper\Paper_198.jpg,paper,plastic,0.865407,False
data\external_test_realwaste\paper\Paper_199.jpg,paper,trash,0.701127,False
data\external_test_realwaste\paper\Paper_201.jpg,paper,trash,0.979129,False
data\external_test_realwaste\paper\Paper_202.jpg,paper,trash,0.790677,False
data\external_test_realwaste\paper\Paper_203.jpg,paper,trash,0.870201,False
data\external_test_realwaste\paper\Paper_204.jpg,paper,trash,0.999066,False
data\external_test_realwaste\paper\Paper_205.jpg,paper,metal,0.529115,True
data\external_test_realwaste\paper\Paper_206.jpg,paper,trash,0.991263,False
data\external_test_realwaste\paper\Paper_208.jpg,paper,trash,0.464474,True
data\external_test_realwaste\paper\Paper_209.jpg,paper,trash,0.984608,False
data\external_test_realwaste\paper\Paper_210.jpg,paper,trash,0.95967,False
data\external_test_realwaste\paper\Paper_211.jpg,paper,trash,0.995505,False
data\external_test_realwaste\paper\Paper_212.jpg,paper,trash,0.997013,False
data\external_test_realwaste\paper\Paper_213.jpg,paper,trash,0.999546,False
data\external_test_realwaste\paper\Paper_214.jpg,paper,trash,0.99091,False
data\external_test_realwaste\paper\Paper_215.jpg,paper,trash,0.919863,False
data\external_test_realwaste\paper\Paper_216.jpg,paper,trash,0.996761,False
data\external_test_realwaste\paper\Paper_217.jpg,paper,trash,0.675485,False
data\external_test_realwaste\paper\Paper_218.jpg,paper,trash,0.745246,False
data\external_test_realwaste\paper\Paper_219.jpg,paper,trash,0.971661,False
data\external_test_realwaste\paper\Paper_22.jpg,paper,trash,0.884425,False
data\external_test_realwaste\paper\Paper_220.jpg,paper,trash,0.80235,False
data\external_test_realwaste\paper\Paper_221.jpg,paper,trash,0.904157,False
data\external_test_realwaste\paper\Paper_222.jpg,paper,trash,0.986157,False
data\external_test_realwaste\paper\Paper_225.jpg,paper,trash,0.884195,False
data\external_test_realwaste\paper\Paper_226.jpg,paper,trash,0.944107,False
data\external_test_realwaste\paper\Paper_229.jpg,paper,trash,0.747886,False
data\external_test_realwaste\paper\Paper_230.jpg,paper,trash,0.757035,False
data\external_test_realwaste\paper\Paper_232.jpg,paper,trash,0.977005,False
data\external_test_realwaste\paper\Paper_234.jpg,paper,trash,0.991312,False
data\external_test_realwaste\paper\Paper_235.jpg,paper,trash,0.508163,True
data\external_test_realwaste\paper\Paper_236.jpg,paper,trash,0.948421,False
data\external_test_realwaste\paper\Paper_237.jpg,paper,trash,0.775718,False
data\external_test_realwaste\paper\Paper_238.jpg,paper,trash,0.984922,False
data\external_test_realwaste\paper\Paper_239.jpg,paper,trash,0.768989,False
data\external_test_realwaste\paper\Paper_240.jpg,paper,trash,0.849733,False
data\external_test_realwaste\paper\Paper_242.jpg,paper,trash,0.915597,False
data\external_test_realwaste\paper\Paper_243.jpg,paper,trash,0.853892,False
data\external_test_realwaste\paper\Paper_244.jpg,paper,trash,0.562128,True
data\external_test_realwaste\paper\Paper_246.jpg,paper,trash,0.747696,False
data\external_test_realwaste\paper\Paper_248.jpg,paper,trash,0.973899,False
data\external_test_realwaste\paper\Paper_250.jpg,paper,trash,0.90356,False
data\external_test_realwaste\paper\Paper_251.jpg,paper,trash,0.864023,False
data\external_test_realwaste\paper\Paper_252.jpg,paper,trash,0.978542,False
data\external_test_realwaste\paper\Paper_253.jpg,paper,metal,0.547692,True
data\external_test_realwaste\paper\Paper_254.jpg,paper,trash,0.522435,True
data\external_test_realwaste\paper\Paper_255.jpg,paper,trash,0.978381,False
data\external_test_realwaste\paper\Paper_256.jpg,paper,trash,0.658384,False
data\external_test_realwaste\paper\Paper_257.jpg,paper,trash,0.815682,False
data\external_test_realwaste\paper\Paper_258.jpg,paper,trash,0.975658,False
data\external_test_realwaste\paper\Paper_259.jpg,paper,metal,0.724077,False
data\external_test_realwaste\paper\Paper_26.jpg,paper,trash,0.568913,True
data\external_test_realwaste\paper\Paper_260.jpg,paper,trash,0.938792,False
data\external_test_realwaste\paper\Paper_261.jpg,paper,trash,0.879107,False
data\external_test_realwaste\paper\Paper_262.jpg,paper,trash,0.930611,False
data\external_test_realwaste\paper\Paper_263.jpg,paper,trash,0.999049,False
data\external_test_realwaste\paper\Paper_264.jpg,paper,trash,0.957183,False
data\external_test_realwaste\paper\Paper_265.jpg,paper,trash,0.985022,False
data\external_test_realwaste\paper\Paper_266.jpg,paper,trash,0.990171,False
data\external_test_realwaste\paper\Paper_267.jpg,paper,trash,0.981434,False
data\external_test_realwaste\paper\Paper_269.jpg,paper,trash,0.989675,False
data\external_test_realwaste\paper\Paper_27.jpg,paper,trash,0.695776,False
data\external_test_realwaste\paper\Paper_270.jpg,paper,trash,0.955653,False
data\external_test_realwaste\paper\Paper_271.jpg,paper,trash,0.95124,False
data\external_test_realwaste\paper\Paper_272.jpg,paper,trash,0.997237,False
data\external_test_realwaste\paper\Paper_273.jpg,paper,trash,0.994442,False
data\external_test_realwaste\paper\Paper_275.jpg,paper,trash,0.908653,False
data\external_test_realwaste\paper\Paper_276.jpg,paper,trash,0.805233,False
data\external_test_realwaste\paper\Paper_277.jpg,paper,trash,0.947448,False
data\external_test_realwaste\paper\Paper_28.jpg,paper,trash,0.583395,True
data\external_test_realwaste\paper\Paper_280.jpg,paper,trash,0.545698,True
data\external_test_realwaste\paper\Paper_281.jpg,paper,trash,0.929605,False
data\external_test_realwaste\paper\Paper_282.jpg,paper,trash,0.997681,False
data\external_test_realwaste\paper\Paper_283.jpg,paper,trash,0.9859,False
data\external_test_realwaste\paper\Paper_285.jpg,paper,trash,0.942898,False
data\external_test_realwaste\paper\Paper_286.jpg,paper,trash,0.954407,False
data\external_test_realwaste\paper\Paper_289.jpg,paper,trash,0.731803,False
data\external_test_realwaste\paper\Paper_291.jpg,paper,trash,0.734263,False
data\external_test_realwaste\paper\Paper_292.jpg,paper,trash,0.971788,False
data\external_test_realwaste\paper\Paper_294.jpg,paper,trash,0.708392,False
data\external_test_realwaste\paper\Paper_295.jpg,paper,trash,0.97466,False
data\external_test_realwaste\paper\Paper_297.jpg,paper,trash,0.571491,True
data\external_test_realwaste\paper\Paper_298.jpg,paper,trash,0.7894,False
data\external_test_realwaste\paper\Paper_299.jpg,paper,trash,0.794999,False
data\external_test_realwaste\paper\Paper_30.jpg,paper,trash,0.902088,False
data\external_test_realwaste\paper\Paper_302.jpg,paper,trash,0.646308,False
data\external_test_realwaste\paper\Paper_304.jpg,paper,trash,0.991388,False
data\external_test_realwaste\paper\Paper_305.jpg,paper,trash,0.990239,False
data\external_test_realwaste\paper\Paper_306.jpg,paper,trash,0.727472,False
data\external_test_realwaste\paper\Paper_310.jpg,paper,trash,0.892588,False
data\external_test_realwaste\paper\Paper_317.jpg,paper,trash,0.92999,False
data\external_test_realwaste\paper\Paper_318.jpg,paper,trash,0.983993,False
data\external_test_realwaste\paper\Paper_320.jpg,paper,trash,0.952437,False
data\external_test_realwaste\paper\Paper_321.jpg,paper,trash,0.965768,False
data\external_test_realwaste\paper\Paper_322.jpg,paper,trash,0.64727,False
data\external_test_realwaste\paper\Paper_323.jpg,paper,trash,0.98386,False
data\external_test_realwaste\paper\Paper_324.jpg,paper,trash,0.994446,False
data\external_test_realwaste\paper\Paper_325.jpg,paper,trash,0.951969,False
data\external_test_realwaste\paper\Paper_326.jpg,paper,trash,0.998714,False
data\external_test_realwaste\paper\Paper_327.jpg,paper,trash,0.398738,True
data\external_test_realwaste\paper\Paper_328.jpg,paper,trash,0.783383,False
data\external_test_realwaste\paper\Paper_329.jpg,paper,metal,0.513683,True
data\external_test_realwaste\paper\Paper_33.jpg,paper,trash,0.649875,False
data\external_test_realwaste\paper\Paper_330.jpg,paper,trash,0.972516,False
data\external_test_realwaste\paper\Paper_331.jpg,paper,trash,0.482389,True
data\external_test_realwaste\paper\Paper_332.jpg,paper,trash,0.984865,False
data\external_test_realwaste\paper\Paper_333.jpg,paper,trash,0.881451,False
data\external_test_realwaste\paper\Paper_334.jpg,paper,trash,0.837647,False
data\external_test_realwaste\paper\Paper_336.jpg,paper,trash,0.9661,False
data\external_test_realwaste\paper\Paper_337.jpg,paper,trash,0.84106,False
data\external_test_realwaste\paper\Paper_338.jpg,paper,trash,0.862629,False
data\external_test_realwaste\paper\Paper_339.jpg,paper,trash,0.90591,False
data\external_test_realwaste\paper\Paper_34.jpg,paper,cardboard,0.964256,False
data\external_test_realwaste\paper\Paper_340.jpg,paper,trash,0.973988,False
data\external_test_realwaste\paper\Paper_342.jpg,paper,trash,0.929854,False
data\external_test_realwaste\paper\Paper_345.jpg,paper,trash,0.774989,False
data\external_test_realwaste\paper\Paper_346.jpg,paper,trash,0.989148,False
data\external_test_realwaste\paper\Paper_347.jpg,paper,trash,0.715508,False
data\external_test_realwaste\paper\Paper_348.jpg,paper,plastic,0.464246,True
data\external_test_realwaste\paper\Paper_349.jpg,paper,trash,0.879959,False
data\external_test_realwaste\paper\Paper_35.jpg,paper,trash,0.82541,False
data\external_test_realwaste\paper\Paper_350.jpg,paper,trash,0.618096,False
data\external_test_realwaste\paper\Paper_355.jpg,paper,trash,0.986786,False
data\external_test_realwaste\paper\Paper_359.jpg,paper,trash,0.630998,False
data\external_test_realwaste\paper\Paper_365.jpg,paper,trash,0.964221,False
data\external_test_realwaste\paper\Paper_367.jpg,paper,trash,0.9965,False
data\external_test_realwaste\paper\Paper_368.jpg,paper,trash,0.99302,False
data\external_test_realwaste\paper\Paper_374.jpg,paper,trash,0.985425,False
data\external_test_realwaste\paper\Paper_377.jpg,paper,trash,0.96033,False
data\external_test_realwaste\paper\Paper_38.jpg,paper,trash,0.552341,True
data\external_test_realwaste\paper\Paper_385.jpg,paper,trash,0.996172,False
data\external_test_realwaste\paper\Paper_387.jpg,paper,trash,0.999432,False
data\external_test_realwaste\paper\Paper_388.jpg,paper,trash,0.957575,False
data\external_test_realwaste\paper\Paper_389.jpg,paper,trash,0.989031,False
data\external_test_realwaste\paper\Paper_39.jpg,paper,trash,0.666833,False
data\external_test_realwaste\paper\Paper_393.jpg,paper,trash,0.540367,True
data\external_test_realwaste\paper\Paper_397.jpg,paper,trash,0.99985,False
data\external_test_realwaste\paper\Paper_398.jpg,paper,trash,0.576596,True
data\external_test_realwaste\paper\Paper_40.jpg,paper,trash,0.934394,False
data\external_test_realwaste\paper\Paper_403.jpg,paper,trash,0.86922,False
data\external_test_realwaste\paper\Paper_404.jpg,paper,trash,0.99259,False
data\external_test_realwaste\paper\Paper_405.jpg,paper,trash,0.954226,False
data\external_test_realwaste\paper\Paper_406.jpg,paper,trash,0.832485,False
data\external_test_realwaste\paper\Paper_407.jpg,paper,trash,0.883454,False
data\external_test_realwaste\paper\Paper_408.jpg,paper,trash,0.926558,False
data\external_test_realwaste\paper\Paper_409.jpg,paper,trash,0.985004,False
data\external_test_realwaste\paper\Paper_41.jpg,paper,trash,0.958265,False
data\external_test_realwaste\paper\Paper_410.jpg,paper,trash,0.983454,False
data\external_test_realwaste\paper\Paper_411.jpg,paper,trash,0.867379,False
data\external_test_realwaste\paper\Paper_413.jpg,paper,trash,0.914611,False
data\external_test_realwaste\paper\Paper_416.jpg,paper,trash,0.720927,False
data\external_test_realwaste\paper\Paper_417.jpg,paper,trash,0.97799,False
data\external_test_realwaste\paper\Paper_419.jpg,paper,trash,0.998327,False
data\external_test_realwaste\paper\Paper_42.jpg,paper,trash,0.914813,False
data\external_test_realwaste\paper\Paper_420.jpg,paper,trash,0.622948,False
data\external_test_realwaste\paper\Paper_424.jpg,paper,trash,0.986189,False
data\external_test_realwaste\paper\Paper_425.jpg,paper,trash,0.992941,False
data\external_test_realwaste\paper\Paper_426.jpg,paper,trash,0.880065,False
data\external_test_realwaste\paper\Paper_428.jpg,paper,trash,0.889315,False
data\external_test_realwaste\paper\Paper_429.jpg,paper,trash,0.999832,False
data\external_test_realwaste\paper\Paper_43.jpg,paper,trash,0.68976,False
data\external_test_realwaste\paper\Paper_430.jpg,paper,trash,0.952709,False
data\external_test_realwaste\paper\Paper_431.jpg,paper,trash,0.961401,False
data\external_test_realwaste\paper\Paper_432.jpg,paper,trash,0.997688,False
data\external_test_realwaste\paper\Paper_433.jpg,paper,trash,0.948661,False
data\external_test_realwaste\paper\Paper_435.jpg,paper,trash,0.874733,False
data\external_test_realwaste\paper\Paper_436.jpg,paper,trash,0.938552,False
data\external_test_realwaste\paper\Paper_437.jpg,paper,trash,0.741894,False
data\external_test_realwaste\paper\Paper_438.jpg,paper,trash,0.999074,False
data\external_test_realwaste\paper\Paper_439.jpg,paper,trash,0.988049,False
data\external_test_realwaste\paper\Paper_440.jpg,paper,trash,0.919155,False
data\external_test_realwaste\paper\Paper_442.jpg,paper,trash,0.972037,False
data\external_test_realwaste\paper\Paper_443.jpg,paper,trash,0.758309,False
data\external_test_realwaste\paper\Paper_444.jpg,paper,trash,0.842055,False
data\external_test_realwaste\paper\Paper_447.jpg,paper,trash,0.998945,False
data\external_test_realwaste\paper\Paper_451.jpg,paper,trash,0.940113,False
data\external_test_realwaste\paper\Paper_452.jpg,paper,trash,0.95308,False
data\external_test_realwaste\paper\Paper_453.jpg,paper,trash,0.920423,False
data\external_test_realwaste\paper\Paper_455.jpg,paper,trash,0.979355,False
data\external_test_realwaste\paper\Paper_456.jpg,paper,trash,0.956387,False
data\external_test_realwaste\paper\Paper_457.jpg,paper,trash,0.8725,False
data\external_test_realwaste\paper\Paper_458.jpg,paper,trash,0.797117,False
data\external_test_realwaste\paper\Paper_460.jpg,paper,trash,0.836562,False
data\external_test_realwaste\paper\Paper_461.jpg,paper,trash,0.675789,False
data\external_test_realwaste\paper\Paper_464.jpg,paper,trash,0.694458,False
data\external_test_realwaste\paper\Paper_473.jpg,paper,trash,0.798879,False
data\external_test_realwaste\paper\Paper_477.jpg,paper,trash,0.718026,False
data\external_test_realwaste\paper\Paper_478.jpg,paper,trash,0.528052,True
data\external_test_realwaste\paper\Paper_48.jpg,paper,plastic,0.499116,True
data\external_test_realwaste\paper\Paper_480.jpg,paper,trash,0.544575,True
data\external_test_realwaste\paper\Paper_481.jpg,paper,trash,0.721098,False
data\external_test_realwaste\paper\Paper_482.jpg,paper,trash,0.952478,False
data\external_test_realwaste\paper\Paper_483.jpg,paper,trash,0.96736,False
data\external_test_realwaste\paper\Paper_487.jpg,paper,trash,0.984014,False
data\external_test_realwaste\paper\Paper_488.jpg,paper,trash,0.577499,True
data\external_test_realwaste\paper\Paper_489.jpg,paper,trash,0.863276,False
data\external_test_realwaste\paper\Paper_492.jpg,paper,trash,0.886063,False
data\external_test_realwaste\paper\Paper_493.jpg,paper,trash,0.983959,False
data\external_test_realwaste\paper\Paper_494.jpg,paper,trash,0.999967,False
data\external_test_realwaste\paper\Paper_495.jpg,paper,trash,0.994748,False
data\external_test_realwaste\paper\Paper_496.jpg,paper,trash,0.999832,False
data\external_test_realwaste\paper\Paper_499.jpg,paper,trash,0.682854,False
data\external_test_realwaste\paper\Paper_500.jpg,paper,trash,0.970889,False
data\external_test_realwaste\paper\Paper_51.jpg,paper,trash,0.430696,True
data\external_test_realwaste\paper\Paper_55.jpg,paper,trash,0.50118,True
data\external_test_realwaste\paper\Paper_58.jpg,paper,trash,0.99681,False
data\external_test_realwaste\paper\Paper_59.jpg,paper,trash,0.984215,False
data\external_test_realwaste\paper\Paper_64.jpg,paper,trash,0.752576,False
data\external_test_realwaste\paper\Paper_67.jpg,paper,trash,0.985774,False
data\external_test_realwaste\paper\Paper_68.jpg,paper,trash,0.934304,False
data\external_test_realwaste\paper\Paper_72.jpg,paper,trash,0.966279,False
data\external_test_realwaste\paper\Paper_73.jpg,paper,trash,0.986711,False
data\external_test_realwaste\paper\Paper_74.jpg,paper,trash,0.951442,False
data\external_test_realwaste\paper\Paper_79.jpg,paper,trash,0.978604,False
data\external_test_realwaste\paper\Paper_8.jpg,paper,trash,0.978152,False
data\external_test_realwaste\paper\Paper_80.jpg,paper,trash,0.997194,False
data\external_test_realwaste\paper\Paper_81.jpg,paper,trash,0.751869,False
data\external_test_realwaste\paper\Paper_84.jpg,paper,trash,0.944064,False
