"Nouveau","Ancien","SHA256"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1119.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic25.jpg","85F8F176FD9B9ABD4FC5291679DEAECB6E09D45192B4A9832F8188C28A2F635B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1121.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic389.jpg","637404061A17A1FF0810D035F4473243B7351344915CD3D9E1C713A76401DA8E"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1123.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic400.jpg","F7F52C4CC48D6C1BD6FFF276931160F61EC7EA82CFEA05E6A3C44851259D227F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1125.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic51.jpg","B683387E221E5B23286F1FB59DA08A6D356676C52644CF42D75DDCF1CD346A62"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1127.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic380.jpg","F96EBE860F17249CDB53BCC1C236F681A7536B484C7A11C6BFDCE9788E0076A7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1128.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic209.jpg","9D2CDABD68F4DF9E76B989FF882F2FD0895A1B1D3633F01E479C52DC94DB1161"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1129.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic318.jpg","67D1AC306A493D7D032F66089A2F544AE6908A2A1C6343DCF798927059CD55B8"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1133.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic131.jpg","9E65C52E21E2AB0D53C5D02032A6B8C7D2BC1176A92727850E56AC55AD8048E6"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1135.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic259.jpg","F62BF0B618248826BA92DD8E1B5FC33CD929E6563D3D1613C08C4F4745481CF3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_114.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic186.jpg","7EF599E5EDF2B0C5BA84992507AA5A90250FAF7C1FA9CBC93C0C42601A0E0C24"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1140.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic216.jpg","353979EB66DCF41890687639974F69993DE17321C0D38082341EB4AF831DF4FD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1144.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic41.jpg","B199B2AD9A3BC7A28BA3C55662A0E4C4695984C5C6AA795826733C9ECB093479"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1145.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic81.jpg","5619C5112EF5558AE84005997B8AEDEF11DC851A91276A474EA9C28DCC57ACB9"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1148.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic45.jpg","67141E8F523C921CB5BCA25DDD2E9AA3C27D7AB976C00855B22695AEAFE942CA"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1154.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic179.jpg","AD299921A80A27A58D01757BD887DD9C255ECF55FF18EF6FC4D97E03ACEEE118"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1155.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic111.jpg","CE76F8922E3279D04F3B73D6F2BF485687643244D8620B7F9AF9CBC97C3152CE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1162.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic160.jpg","393C105A4F5BB2EB904F6B2E4BD9DA533FC7ADE97DF1F3C79D8E51DA9C2B9D14"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1164.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic141.jpg","A4F6E17F8C565E8A319D01D67287CEF90F4FF74B2C476F4492F52343E21D8137"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1165.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic474.jpg","4DD995989AA9414B21B21CDB5EFFA88BD361D3A549D93E8FD460A4FF652897F0"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_117.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic87.jpg","A472388FAA1BD0FBCDF90086317B0CA67CA6516AEBEB2289D816003B36DE9A8F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1172.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic23.jpg","6FCC879E28F160E32E2B5F8B4EE0E8AB3E57DEC802CDFFFD1AFEDF2FF98EF3FE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1174.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic272.jpg","6C0952547164BD6BC5BAB5A971F84456C1BAC30A983758CC51D5E141447F8BB6"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1178.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic470.jpg","9FC537C06129C55815FFAD37149A24F8C7C5E914F270EF40A44838F65D7F7DA9"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1179.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic61.jpg","6C3EFDB40A993A64E1D2C3EAB03DD634101CF8BA124D65B092537FF0116626AB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1181.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic249.jpg","C21F1F0F400D606FD6B75C6B19B1333F1B889A65576AFE38CF34C0F1AD40D4FD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1182.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic415.jpg","9D23BFFF7520B2FB001C5DB9591CD851CF52BFA68147C3FA3BC004DA3E58FF05"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1183.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic453.jpg","F010CEAC35917DA54F016E4749E93A6B10A9154E2A32E508CE73773804CEA627"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1188.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic101.jpg","8FE2A6C5B6D485D7F040D58BE8704E9988F7DA90378DC0A06EF3093002B15C20"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_119.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic316.jpg","49318DD9DB948DA708C19047298D85870D0E764CA7D98BE8E957D308B5781240"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1198.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic206.jpg","7E8D8CA65E56E0EB598928C026907BD54109AC5533A6B8CE3771664C4212EA28"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1201.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic5.jpg","D85046400205055EF166783630ADFB2DF8399A67A8E8039CB203A1CD14E4B886"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1203.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic243.jpg","E8B8D86102144EB56FA1EEA49BA072DEBDF7284E1144E236F2CD6E31940F0057"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1205.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic346.jpg","008D570E2620F929BAD28E8B1A5DFE5EB4ABB861C02598F9F98349AAE2289692"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1207.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic191.jpg","EC065CF4559FB3B6ACA7E07624D2BED44EDD2495850087DDE7DECBF2AF6A8070"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1208.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic221.jpg","9C49ED51F926D46ED4328411D99CBEE9440A16F34314FD834DBD41439573852B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1212.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic237.jpg","46790A275AC54D841CA2F6A981F192A2C212473A9408F9B2FD5C42E021019C4B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1218.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic402.jpg","49F9E8353C3D0018012C84D9611C662D906E7F452F5A97B8B754B750A88B9B8B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1220.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic67.jpg","BAC537B6725ECEB69E3AA20ED650CB9540AFF2543E83E9DF4214394C008F48C3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1222.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic126.jpg","219FAADF8CA0140BBE363127E9414F3E53718C2FF180C4AC1A6173A66A2ABAE1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1226.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic421.jpg","9C02154ED8B1A372DC29F2DEFBA0DA9949AFECCE1D8D5C4914872506596CA73F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1234.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic405.jpg","D61BE560EE231EAC62E7DC581FC44160644BA269C08CD9FA6EEA7D9E68A9162D"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1235.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic242.jpg","3D1E36E5E4C1AF663D0509513D856D7430C70915E52C20CB1B9F2E0979A2A2FE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1236.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic85.jpg","01F8D026E7A6F1FC6BC47CF9DDB98E7C23D0CFB538A2F1822BF5287BECEB6872"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1241.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic292.jpg","1FE34344D11D325ABAE025AB4AC0CF6D7322B4CD54CE846B3D725EEEA6F4C965"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1244.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic102.jpg","F35BE988683274741B7A26D147953D4FCF63B6DFEBB6FE72601C6A56E3C9EDA2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1245.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic98.jpg","5DCDD840B2EF4863A974153E836821955C0D8A179529FD9AE3DFF29AF628B8B8"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1248.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic239.jpg","F43FB84C64704B4CCD3117A763F018C3D1698E4DC4A50E6B362476FE14E93049"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1249.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic71.jpg","06210EE684574356308AB6A75B5C7CDEDC9959A0B1033B968D98D1DEE7FB5B90"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_125.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic65.jpg","00FDA87186FDAF0484E7E3E3C5A56A22556C6C12C1D042C65D19821CFA460BC2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1253.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic247.jpg","4A52C4965541DEEF9A3C77CC7F21BA33917EEA02E9C6B153F40960E17417E81F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1258.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic337.jpg","E183B64119A1E635954791638D293A362A9116328AAF78AD071B26B616ACBD33"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1259.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic77.jpg","2AD4C7F1FF68E4C36E00222A1FF14D2C3B10084B13A040C69B6B8AF0E10DC802"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1265.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic300.jpg","B3B078BD4F10CC51F22F60357C7210BE7C4DD6E151AC8202A1DB9C6A3A52F990"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1270.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic245.jpg","D389CFC7A268DED1252E78EFC1E7AA498DC63474907C935FCFD1767F273EA7A9"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1271.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic236.jpg","4396B640336B9DF28C71D007065045E2D56DD83BB6CD6BBACCB1F43F22DF3CFC"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1285.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic224.jpg","1BD51773840A0C85BA787D7A486EDC9CCEF32E782B31760C3D5324AC39042DE8"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1289.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic144.jpg","CB1E8246F2413CE6BDBF4EC97083A88EEF3577FF55362FC0B0045373C514F641"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_129.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic286.jpg","E78E85656429571B165F2034AAB58E3BE7219E70641DA073FA582A6B11F8B547"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1295.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic115.jpg","D5F394F916D68814087C06EF285E28536DFBB0355A714F98834739E2FF3A8AD6"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1296.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic190.jpg","A958771CAB8ECB665A768A1B9E1605F289F4BEAB74938D1255AC3E04FE77CF14"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1297.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic193.jpg","776539E44E0E0A70B9691A97FC5803048D4E6435F2AC37C6F94054C89F65F177"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1310.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic99.jpg","F974EBE90DF82D6E9E011848F4542E5FCE471D27C85902CE8866BB0131D494B5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1311.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic207.jpg","91D77A33F85B448AAE6B334B477010F5E181C01615C6D41329432E13945381DD"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1313.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic66.jpg","193A15FA9C0F2B9385BD569C056122AE9C27C6F2784BD5EFBB50D1DD6C1026D1"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1314.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic295.jpg","68E30089FA4660A406B72126B3749CC851A26C666E611F823C857466006963FE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1315.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic329.jpg","C78E40757BF8D6728C124EC34644563102B677DED29BE69B36A19FF44DCBD195"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1317.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic33.jpg","B9029BDB19393882842447353EC70DA302DB5091C9435F3D38BEADE842C7C081"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1318.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic158.jpg","DDAF814B724A50341A48DB8F05D3632939AFE0FC0EE44CDEBAE43CEFDE327D80"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1320.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic238.jpg","32883143E21CC8E56415A794B74D1E4770BB8F1A44710D17AB4B59B626221B79"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1324.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic219.jpg","45CCD79331785E8CC08DC6F31A02F471C4BBF44300D562A553E8FB21B18C3857"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1328.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic472.jpg","CE58E1C64B496050A6B560FA57D5337A081BD1D1D532FF182A94F710E88F85EB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_133.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic83.jpg","87635DF246F224B72ACAC9EC299736D164F175A0E9BBE569A0991DDF7A638E6C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1332.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic309.jpg","0A443CAC418BC3985C61276257E424F64B630492A54DCDB79658199339143C7C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1333.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic399.jpg","301E771D2EA138815666F1F0345F7EBB7FC92F8FE15E865CA6D93E81CBA14F79"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1334.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic176.jpg","72ABDCF185DC7DF2D4679D0449F54656B550E7E80088EC8BBE94598F51638FD9"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1336.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic266.jpg","C8DEF67DB4E56D42DD7216FA2FA842FC2D5F23F424305D6C09BB69D6C777591C"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1339.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic161.jpg","AFA02CDB3AD470CF5BB1A5EE4D6297D3B0228EE7E2E48FC5973370F91DDDCB46"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_134.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic406.jpg","A757686547B448C242C69D29E0D275202D88C38F90DA022F0B9BE25E86B87542"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1340.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic356.jpg","8B3AF4C5F1C1533D5534AC5FCB1577BA1EB84FEF699A3A82028606B4043CAAB7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1342.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic455.jpg","B21D41AAED31FA3BA75330F2181288DE824CC71BBDA01B29B3A35E0C5875CA24"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1345.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic195.jpg","C1EE09DF23C4E7DF0882B4BE96914E7D41C9F6F6C5E85A475EA6EA709C5812B7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1347.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic334.jpg","892ED231F4D541B31C3F49BC5765A8C93647DDF5A317034742F83D46CB940AD7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1352.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic134.jpg","F20F144F44908E67F1008CF6344D9FC12A72A6F9883A063722B4DBFE10BFF064"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1355.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic451.jpg","526CD74CE053BEE9CB9735F8484EFB3C39C45892E9A0DAD736DEED3F755F093F"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1356.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic88.jpg","D330491AA03DBAA550FB4729C87C3A82082785918068E2DE501C0FF2B30F1E25"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1361.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic392.jpg","2D80CD1F9C21C9B56E5A20FA3B011128FB34B36782C3503404BFB0BEC57432F7"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1368.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic82.jpg","1A2AF231F4F280680A67D841707A6B36D9438E816BE6FDAF70E2E2609A2979BF"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1370.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic62.jpg","89727A52B4A17AE1508D41186ED38D03DF84D0CF3B4BA2813CEA9507D55E36E5"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1374.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic44.jpg","1A04EE128C41326E7C3A9DC1E10503A50BCFC852F7E40CF91A7079C0AAC1C8D3"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1375.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic339.jpg","EC749275DCE4A43F8003FBA4E02E9DB319AF5C39CA10F674E6E4398077A228C8"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1376.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\val\plastic\plastic412.jpg","90DEE1473FE6EEF923E1311438BFF2A867777F7641EE6C524DD26FA8BAD0B9C2"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_138.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic113.jpg","44D8C7B8B344AB3BA030EA0492D186B786FDC4A8C2010AA2E8A0DC98CB4E1EDE"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1380.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic283.jpg","B9154DB665EBC5955E2999B6B54C2702F7B895CF89705CBC9F4D284796FD5F1B"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1386.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic19.jpg","AFF2C03BAFE7C1EFCB645AD0B57114DF478F5F04AAEAE15D16354E414F2445EB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1387.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic189.jpg","281F3D7DF5B3343A51832A2C06AB6C95D9999FF8E30C40C55684D670DBFAF6EB"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1388.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\train\plastic\plastic132.jpg","554E898F89E123B1F1801E9863D60CC789277DC2B5B62112F6C7CF9A7B603BDF"
"C:\Users\bouss\eco-tri-ia\data\raw\garbage_dataset_v2\six_classes\plastic\plastic_1395.jpg","C:\Users\bouss\eco-tri-ia\data\classification\v2\test\plastic\plastic148.jpg","DAEEBC24A8EBCBFDC7B1C383C6D745A188EAD378D37DB005F532A0FDD8C8D38A"
